cora_acct_id,hostitemid,accountingaccount,axle,axleno,balance,baseinvoiceprice,baseretailprice,bodystyle,brakesys,cabtype,certified,chassis,color,country,custflag,custid,custno,cylinderno,dealerdefined1,dealerdefined2,dealerdefined3,dealerdefined4,dealerdefined5,dealerdefined6,dealerdefined7,dealerdefined8,dealno,deletecode,deletedate,draftamount,engineno,entrydate,fleetno,fronttire,gvw,interiorcolor,inventoryacct,inventorycompany,keyno,lastactivitydate,licenseno,lienholder,lotlocation,make,makename,mileage,model,modelname,modelno,modeltype,namecode,numberofdoors,options,po,previousownername,price1,price2,proddate,productionno,reartire,receiveddate,restraintsys,saleacct,salecompany,salesmanid,salesperson1,salesperson2,solddate,status,stickerprice,stockno,stocktype,totaloptionscost,totaloptionsinvoice,totaloptionsretail,transmissionno,trimlevel,vehid,vin,wheelbase,wholesale,year,rowlastupdated,rowlastupdatedutc,actualcashvalue,advertisedprice,advertisedpriceexpdate,advertisedpriceid,advertisedpricestartdate,billingdate,billoflading,commissionpackamount,commissionpackpercent,commissionprice,daysbeyondplan,dealerprepamount,dealerprephours,enginedescription,expecteddeliverydate,expirationtransitdate,freeinterestamount,freeinterestdays,freeinterestenddate,freeintereststartdate,freightin,freightout,freighttax,fueltype,fulldescription,holdbackamount,interestenddate,intereststartdate,inventorycomment,inventorysourcecode,inventorysourcename,invoicedate,invoicenumber,invoicepackamount,licenseexpirationdate,licensestate,manufacturer,newtires,optiondescriptions,orderdate,ordernumber,orderpriority,ordertype,penaltydue,plantofmanufacture,postaheadflag,previoussaleamount,previousyearsold,primarydriverno,protectedinterestenddate,protectedinterestrate,protectedintereststartdate,protectednetinterest,protectedtotalinterest,protectedtotalinterestenddate,protectedtotalintereststartdat,retailpack,retailpriceupdatedate,rpocode,salecode,servicedeletecode,shippingdate,soldmileage,standardcolor,supplementalstickerdate,totalinsuranceamount,totalnetinterest,usedvehicledata,vehiclelicensefee,vehiclesolddate,vehiclesoldflag,vehiclestyle,vinmakecode,vinmodelcode,vlfclass,stdequip1,unladenweight,makenameupper,join_cora_acct_id,cora_acct_code,de_server_ip_addr,server_ip_addr
"2","5*2M041","LCF-A",,,"0.0000","0.0000","0.0000",,,,"N",,"Black",,"1","4*35339","35339",,,,,,,,,,"29444",,,"0.0000","3.0_Liter_S/C_ULEV","2025-08-11 00:00:00.0",,,,,"13680","2",,"2025-08-11 00:00:00.0",,,,"LANDR","Land Rover","84585","RRL","Rng Rv Lwb",,,"5",,,,,"0.0000","0.0000",,"2M041",,,,"74270","2","7*29345","29345",,"2025-08-09 00:00:00.0","G","0.0000","2M041","USED","0.0000","0.0000","0.0000",,,"HA374521","SALGS2FV2HA374521",,"N","2017","2026-01-06 03:17:44.153295","2026-01-06 08:17:44.153295","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"3.0 Liter S/C U",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"0.0000",,,,,,,,,,"0.0000",,,"0.0000",,"4*35339",,,,"0.0000","0.0000",,,"0.0000","2025-08-11 00:00:00.0",,,"24",,"84585",,,"0.0000","0.0000",,"0.0000","2025-08-09 00:00:00.0","S",,,,,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TN025601","LCF-A",,,"70013.7300","60255.0000","64100.0000",,,,"N",,"G. White","Germany",,,,,,,,,,,,,,,,"0.0000",,"2025-12-31 00:00:00.0",,,,"P. Beige","1404","1",,"2026-01-02 00:00:00.0",,,,"AUDI","Audi","5","A6","A6","FN2A5Y","C","5",,"2YA2 II ASN RAB WPS XBO",,,"72520.0000","69100.1300",,"TN025601",,,"Side Front",,,,,,,"S","0.0000","TN025601","NEW","0.0000","6699.0000","7125.0000",,,"TN025601","WAU55CFN6TN025601",,"N","2026","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"69100.1300",,"0.0000",,,,,"0.0000",,,,"1295.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"851.1300",,,"AUDI",,"GLACIER WHITE METALLIC|PEARL BEIGE INTERIOR|AUDI GUARD PROTECTION KIT|AUDI BEAM-RINGS|PREMIUM PLUS PACKAGE (DISC)|S LINE BLACK OPTIC PACKAGE",,,,,"0.0000","Neckarsulm, German",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2026-01-02 00:00:00.0",,,"999",,"5",,,"0.0000","0.0000",,"0.0000",,"0",,"AUDI",,,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TBD","LCF-A",,,"0.0000","0.0000","0.0000",,,,"N",,,,,"4*30270","30270",,,,,,,,,,"31436",,,"0.0000",,"2025-12-15 00:00:00.0",,,,,,,,"2025-12-15 00:00:00.0",,,,,,"0",,,,,"5",,,,,"0.0000","0.0000",,,,,,,,,,,"2025-12-15 00:00:00.0",,"0.0000","TBD","MISC","0.0000","0.0000","0.0000",,,,,,"N","0","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,,,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"0.0000",,,,,,,,,,"0.0000",,,"0.0000",,"4*30270",,,,"0.0000","0.0000",,,"0.0000","2025-12-15 00:00:00.0",,,,,,,,"0.0000","0.0000",,"0.0000",,"0",,,,,,,,"2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*S2459345","LCF-A",,,"62528.8600","0.0000","0.0000","UV",,,"N","AWD","Tasman Blue","United Kingdom",,,,"4",,,,,,,,,,,,"0.0000","2.0_Liter","2025-07-08 00:00:00.0",,,"Class E: 6,001-7,000","Light Cloud","13020","2",,"2025-07-08 00:00:00.0",,,,"LANDR","Land Rover","66","DEFEN","Defender",,"MP","5","4",,,,"77750.0000","75274.0000",,"S2459345",,,"Manual Bel",,,,,,,"S","0.0000","S2459345","NEW","0.0000","0.0000","0.0000","8 Speed Automatic","110S","S2459345","SALEJ7EX1S2459345",,"N","2025","2026-01-06 03:17:44.153295","2026-01-06 08:17:44.153295","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"2.0 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Nitra, Slovakia",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-07-08 00:00:00.0",,,"24",,"66",,,"0.0000","0.0000",,"0.0000",,"0",,"LAND","DEFEN",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2M140","LCF-A",,,"0.0000","0.0000","0.0000","MP",,,"N","AWD","White","United Kingdom","1","4*36638","36638","4",,,,,,,,,"29837",,,"0.0000","2.0_Liter","2025-10-01 00:00:00.0",,,"Class D: 5,001-6,000",,"13660","2",,"2025-10-01 00:00:00.0",,,,"LANDR","Land Rover","8573","RREVODYN","Evoque Dynamic",,"MP","5","5",,,,"0.0000","45887.2600",,"2M140",,,"Manual Bel","74050","2","7*29345","29345",,"2025-12-23 00:00:00.0","G","0.0000","2M140","USED","0.0000","0.0000","0.0000","9 Speed Automatic","SERDYNAM","SH271821","SALZL2FX6SH271821",,"N","2025","2026-01-06 03:17:44.153295","2026-01-06 08:17:44.153295","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"2.0 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Halewood, UK",,"0.0000",,"4*36638",,,,"0.0000","0.0000",,,"0.0000","2025-10-01 00:00:00.0",,,"24",,"8573",,,"0.0000","0.0000",,"0.0000","2025-12-23 00:00:00.0","S",,"LAND","RGREVQ",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TBE","LCF-A",,,"0.0000","51244.0000","55100.0000","SD",,,"N",,"Gray","Germany",,,,"6",,,,,,,,,,,,"0.0000","3.0_Liter_Turbo_F.I.","2025-12-15 00:00:00.0",,,,,,,,"2025-12-16 00:00:00.0",,"N/A",,"AUDI","Audi","86844","A6","A6","4G251A","C","5","4",,,,"0.0000","0.0000",,,,"2025-12-15 00:00:00.0","Driver & P",,,"7*6","6",,,"S","0.0000","TBE","USED","0.0000","0.0000","0.0000",,,"EN073004","WAUFGAFC2EN073004",,"N","2014","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","6000.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"3.0 Liter Turbo",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,"TRADE-IN-USED",,,,"0.0000",,,,,,,,,,"0.0000","Neckarsulm, Germany",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-12-15 00:00:00.0",,,"999",,"86825",,,"0.0000","0.0000",,"0.0000",,"0",,,,,"<<< MECHANICAL >>>|3.0L V-6 DOHC GASOLINE DIRECT INJECTION INTERCOOLED SUPERCHARGER|   24 VALVE FRONT ENGINE WITH VARIABLE VALVE CONTROL, ELECTRONIC|   IGNITION, VARIABLE INTAKE LENGTH, LONGITUDINAL ORIENTATION,|   ALUMINUM BLOCK, ALUMINUM HEAD, RECOMMENDED FUEL : PREMIUM|   UNLEADED|180 AMP|80 AMP HOURS (AH) WITH RUN DOWN PROTECTION|8-SPEED ELECTRONIC OVERDRIVE AUTOMATIC TRANSMISSION WITH LOCK-UP|FULL-TIME ALL-WHEEL DRIVE|PERMANENT LOCKING HUB CONTROL ABS & DRIVELINE TRACTION CONTROL|INDEPENDENT MULTI-LINK WITH ANTI-ROLL BAR|INDEPENDENT MULTI-LINK WITH ANTI-ROLL BAR|ELECTRIC POWER-ASSIST RACK AND PINION STEERING SPEED-SENSING|   ASSIST|4-WHEEL DISC BRAKES WITH 4-WHEEL ANTI-LOCK BRAKING SYSTEM, 4 ABS|   CHANNELS, FRONT AND REAR VENTED DISCS, ELECTRIC PARKING BRAKE|<<< EXTERIOR >>>|1ST ROW EXPRESS OPEN/CLOSE SLIDING AND TILTING GLASS SUNROOF|   WITH MANUAL SUNSHADE, REGULAR OPENING|FRONT BODY-COLORED BUMPER|REAR BODY-COLORED BUMPER|BLACK W/CHROME SURROUND GRILLE, ALUMINUM SIDE WINDOW MOLDING,|   BLACK FRONT WINDSHIELD MOLDING, CHROME DOOR HANDLES|PROJECTOR BEAM HIGH INTENSITY LOW/HIGH BEAM PROGRAMMABLE|   HEADLAMPS WITH DAYTIME RUNNING LIGHTS, DELAY-OFF FEATURE,|   AUTO-LEVELING|ADDITIONAL EXTERIOR LIGHTS INCLUDE FRONT FOG LIGHTS, CENTER HIGH|   MOUNTED STOP LIGHT, REAR FOG LIGHT, REMOTE ACTIVATED|   PERIMETER/APPROACH LIGHTS, LED BRAKELIGHTS|P245/45HR18.0 BSW AS FRONT TIRES|P245/45HR18.0 BSW AS REAR TIRES|<<< INTERIOR >>>|DUAL AIRBAGS, SEAT MOUNTED DRIVER AND PASSENGER SIDE-IMPACT|   AIRBAGS, CURTAIN 1ST AND 2ND ROW OVERHEAD AIRBAGS, OCCUPANCY|   SENSOR, DRIVER AND PASSENGER KNEE AIRBAG|SEATING CAPACITY OF 5|BUCKET FRONT SEATS WITH DRIVER & PASSENGER HEATED-CUSHION,|   DRIVER & PASSENGER HEATED-SEATBACK|FRONT HEIGHT ADJUSTABLE WITH 5 FRONT AND REAR PRE-TENSIONERS|   SEATBELTS REAR CENTER 3 POINT|2 SEAT BACK STORAGE POCKETS, GLOVEBOX REFRIGERATED/COOLED BOX,|   DRIVER AND PASSENGER DOOR BINS, REAR DOOR BINS, 1ST ROW|   UNDERSEAT|CARGO TIE DOWNS, CARGO LIGHT|<<< FUNCTIONAL >>>|DUAL ZONE FRONT AUTOMATIC AIR CONDITIONING REAR HVAC WITH|   SEPARATE CONTROLS, AIR FILTER, UNDERSEAT DUCTS, RESIDUAL HEAT|   RECIRCULATION, HEADLINER/PILLAR DUCTS, WITH VOICE ACTIVATION,|   CONSOLE DUCTS|REGULAR AM/FM/HD/SATELLITE WITH SEEK-SCAN, MOUNTED IN-DASH|   SINGLE CD PLAYER, RADIO DATA SYSTEM, MP3 DECODER, DVD-AUDIO,|   EXTERNAL MEMORY CONTROL, 10 GB INTERNAL MEMORY|10|WINDOW GRID WITH DIVERSITY|CRUISE CONTROL|POWER WITH 2 STAGE UNLOCK, WITH REMOTE KEYFOB (ALL DOORS) ENTRY,|   INTEGRATED KEY/REMOTE, AUTO LOCKING, PROXIMITY KEY, VALET|   FUNCTION|POWER CHILD SAFETY REAR DOOR LOCKS, LOCKING FUEL FLAP INCLUDED|   WITH POWER DOORS|TACHOMETER, ENGINE TEMPERATURE GAUGE, OIL LEVEL GAUGE|WARNING INDICATORS INCLUDE OIL PRESSURE, ENGINE TEMPERATURE,|   BATTERY, LOW OIL LEVEL, LOW COOLANT, LIGHTS ON CHIME, KEY|   CHIME, LOW FUEL, LOW WASHER FLUID, LIGHTING MALFUNCTION, DOOR|   AJAR, TRUNK/LIFTGATE AJAR, SERVICE INTERVAL, BRAKE FLUID, LOW|   TIRE PRESSURE, BRAKE PAD WEAR|IMMOBILIZER, PANIC ALARM, SECURITY SYSTEM|POWER FRONT WINDOWS|POWER 2ND ROW ACTIVATION|VARIABLE INTERMITTENT FRONT WINDSHIELD WIPERS WITH HEATED JETS,|   RAIN DETECTING WIPERS, SUN VISOR STRIP, SPEED SENSITIVE WIPERS|",,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SA480527A","LCF-A",,,"617.2600","0.0000","0.0000","MP",,,"N","AWD","Black","United Kingdom","1","4*9192715627","9192715627","6",,,,,,,,,"29820",,,"0.0000","3.0_Liter","2025-12-11 00:00:00.0",,,"Class F: 7,001-8,000",,"13680","2",,"2025-12-11 00:00:00.0","ONECURE","BOFA",,"LANDR","Land Rover","32846","RRSP","Range Rover Sport",,"MP","5","4",,,,"0.0000","0.0000",,,,"2025-12-11 00:00:00.0","Manual Bel","74070","2","7*37","37",,"2025-12-22 00:00:00.0","G","0.0000","SA480527A","USED","0.0000","0.0000","0.0000","8 SPEED AUTOMATIC","DYNAMICSE","PA104402","SAL1L9FU2PA104402",,"N","2023","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","57000.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"3.0 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,"TRADE-IN-USED",,,,"0.0000",,,,,,,,,,"0.0000","Solihull, UK",,"0.0000",,"4*9192715627",,,,"0.0000","0.0000",,,"0.0000","2025-12-11 00:00:00.0",,,"24",,"32371",,,"0.0000","0.0000",,"0.0000","2025-12-22 00:00:00.0","S",,,,,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SD033344A","LCF-A",,,"17844.3400","0.0000","0.0000","UV",,,"N","AWD",,"United States of America",,,,"4",,,,,,,,,,,,"0.0000","2.4_Liter_Turbo","2025-07-31 00:00:00.0",,,"Class D 5,001 - 6,000",,"1420","1",,"2025-07-31 00:00:00.0",,,,"SUBA","Subaru","72463","ASCENT","Ascent",,"MP","5","4",,,,"0.0000","0.0000",,,,"2025-07-31 00:00:00.0","Manual Bel",,,"7*26624","26624",,"2025-10-01 00:00:00.0","G","0.0000","SD033344A","USED","0.0000","0.0000","0.0000",,"LIMI","M3419049","4S4WMAPD1M3419049",,"N","2021","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","18700.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"2.4 Liter Turbo",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,"TRADE-IN-USED",,,,"0.0000",,,,,,,,,,"0.0000","SIA-Indiana",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-07-31 00:00:00.0",,,"999",,"70238",,,"0.0000","0.0000",,"0.0000","2025-10-01 00:00:00.0","S",,,,,,,"SUBARU","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2VA038","LCF-A",,,"84653.0000","0.0000","0.0000","UV",,,"N","AWD",,"United Kingdom",,,,"6",,,,,,,,,,,,"0.0000","3.0_Liter","2025-10-03 00:00:00.0",,,"Class F: 7,001-8,000",,"13680","2",,"2025-10-03 00:00:00.0",,,,"LANDR","Land Rover","12615","DEFEN","Defender",,"MP","5","4",,,,"0.0000","80500.0000",,"2VA038",,,"Manual Bel",,,,,,,"S","0.0000","2VA038","USED","0.0000","0.0000","0.0000","8 Speed Automatic","130X","R2308141","SALEXFEU8R2308141",,"N","2024","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"3.0 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","HYBR",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Nitra, Slovakia",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-10-03 00:00:00.0",,,"24",,"12615",,,"0.0000","0.0000",,"0.0000",,"0",,"LAND","DEFEN",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*2VA052","LCF-A",,,"88737.3100","0.0000","0.0000","MP",,,"N","AWD",,"United Kingdom",,,,"6",,,,,,,,,,,,"0.0000","3.0_Liter","2025-12-17 00:00:00.0",,,"Class F: 7,001-8,000",,"13680","2",,"2025-12-17 00:00:00.0",,,,"LANDR","Land Rover","40320","RR","Range Rover",,"MP","5","5",,,,"0.0000","62500.0000",,"2VA052",,,"Manual Bel",,,,,,,"S","0.0000","2VA052","USED","0.0000","0.0000","0.0000","9 Speed Automatic","SE","PA018878","SALKPBFU4PA018878",,"N","2023","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"3.0 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000","GAS",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Solihull, UK",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-12-17 00:00:00.0",,,"24",,"40320",,,"0.0000","0.0000",,"0.0000",,"0",,"LAND","RANGL",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TN016042","LCF-A",,,"69980.0800","60255.0000","64100.0000",,,,"N",,"G. White","Germany",,,,,,,,,,,,,,,,"0.0000",,"2025-11-03 00:00:00.0",,,,"Black","1404","1",,"2025-11-04 00:00:00.0",,,,"AUDI","Audi","12","A6","A6","FN2A5Y","C","5",,"2YA2 FW ASN RAB WPS XBO",,,"72520.0000","69100.1300",,"TN016042",,,"Side Front",,,,,,,"S","0.0000","TN016042","NEW","0.0000","6699.0000","7125.0000",,,"TN016042","WAU55CFN6TN016042",,"N","2026","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"69100.1300",,"0.0000",,,,,"0.0000",,,,"1295.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"851.1300",,,"AUDI",,"GLACIER WHITE METALLIC|BLACK INTERIOR|AUDI GUARD PROTECTION KIT|AUDI BEAM-RINGS|PREMIUM PLUS PACKAGE|S LINE BLACK OPTIC PACKAGE",,,,,"0.0000","Neckarsulm, German",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-11-04 00:00:00.0",,,"999",,"35",,,"0.0000","0.0000",,"0.0000",,"0",,"AUDI",,,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TA046676","LCF-A",,,"56637.8300","48880.0000","52000.0000","SD",,,"N","AWD","M. Black","Germany",,,,"4",,,,,,,,,,,,"0.0000","2.0_Liter_TFSI","2026-01-05 00:00:00.0",,,"4,553","Clack","1404","1",,"2026-01-05 00:00:00.0",,,,"AUDI","Audi","10","S3","S3","8YMS5Y","C","5","4","0E0E AR PWO SBB SKM XBO XSP",,,"58460.0000","55757.8300",,"TA046676",,,"Side Front",,,,,,,"S","0.0000","TA046676","NEW","0.0000","4857.0000","5165.0000","7 Speed Automatic","PREM","TA046676","WAUG5DGY1TA046676",,"N","2026","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"55757.8300",,"0.0000",,"2.0 Liter TFSI",,,"0.0000",,,,"1295.0000","0.0000","0.0000","GAS","2026 Audi S3 2.0T 4Dr Sdn Awd","0.0000",,,,,,,,"725.8300",,,"AUDI",,"MYTHOS BLACK METALLIC|BLACK INTERIOR/RED STITCHING|FINE NAPPA LEATHER SEATS W/EXPRESS RED STITCH|AUDI S BEAM - FRONT DOORS ONLY|AUDI GUARD PROTECTION KIT|BLACK OPTIC PACKAGE|S SPORT PACKAGE",,,,,"0.0000","Ingolstadt, Germany",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2026-01-05 00:00:00.0",,,"999",,"10",,,"0.0000","0.0000",,"0.0000",,"0",,"AUDI","S32.0T",,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SHB10739","LCF-A",,,"30.0000","0.0000","0.0000",,,,"N",,"Cosmos Black",,"1","4*34411","34411",,,,,,,,,,"29688",,,"0.0000",,"2025-10-17 00:00:00.0",,,,,,"2",,"2025-10-17 00:00:00.0",,,,"LOTU","Lotus","7","EMI","Emira",,"C","5",,,,,"0.0000","107320.0000",,"SHB10739",,,,,,,,,"2025-11-03 00:00:00.0","G","0.0000","SHB10739","NEW","0.0000","0.0000","0.0000",,,"SHB10739","SCCLEJAX3SHB10739",,"N","2025","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,,,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"0.0000",,,,,,,,,,"0.0000",,,"0.0000",,"4*34411",,,,"0.0000","0.0000",,,"0.0000","2025-10-17 00:00:00.0",,,"24",,"10",,,"0.0000","0.0000",,"0.0000","2025-11-03 00:00:00.0","S",,,,,,,"LOTUS","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TA619998A","LCF-A",,,"7166.5000","0.0000","0.0000","MP","Hydraulic",,"N","4X2","Sterling Gray Metall","United States of America",,,,"8",,,,,,,,,,,,"0.0000","5.4_Liter","2025-12-22 00:00:00.0",,,,,"13690","2",,"2025-12-22 00:00:00.0",,,,"FORD","Ford","134423","EXPED","Expedition","U1K","MP","5","4",,,,"0.0000","0.0000",,,,"2025-12-22 00:00:00.0","Manual Bel",,,"7*11","11",,,"S","0.0000","TA619998A","USED","0.0000","0.0000","0.0000",,"LIMI","EEF19705","1FMJU1K55EEF19705",,"N","2014","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","5800.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"5.4 Liter",,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,"TRADE-IN-USED",,,,"0.0000",,,,,,,,,,"0.0000","Jefferson County, KY",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-12-22 00:00:00.0",,,"24",,"134423",,,"0.0000","0.0000",,"0.0000",,"0",,,,,,,"FORD","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SHA10809","LCF-A",,,"107778.0000","0.0000","0.0000",,,,"N",,"Meridian Blue",,,,,,,,,,,,,,,,,"0.0000",,"2025-10-17 00:00:00.0",,,,,,"2",,"2025-10-17 00:00:00.0",,,,"LOTU","Lotus","8","EMI","Emira",,"C","5",,,,,"0.0000","107148.0000",,"SHA10809",,,,,,,,,,"S","0.0000","SHA10809","NEW","0.0000","0.0000","0.0000",,,"SHA10809","SCCLEJAX2SHA10809",,"N","2025","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,,,,"0.0000",,,,"0.0000","0.0000","0.0000",,,"0.0000",,,,,,,,"0.0000",,,,,,,,,,"0.0000",,,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-10-21 00:00:00.0",,,"24",,"8",,,"0.0000","0.0000",,"0.0000",,"0",,,,,,,"LOTUS","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*TD006487","LCF-A",,,"64877.8500","58280.0000","62000.0000","UT",,,"N","AWD","Blue","Germany",,,,"4",,,,,,,,,,,,"0.0000","2.0_Liter_TFSI","2026-01-05 00:00:00.0",,,"6,393",,"1404","1",,"2026-01-05 00:00:00.0",,,,"AUDI","Audi","6","Q7","Q7","4MQAC1","UT","5","4","D6D6 RJ QMP RBF RTC XC2",,,"67145.0000","63964.2500",,"TD006487",,,"Side Front",,,,,,,"S","0.0000","TD006487","NEW","0.0000","3620.0000","3850.0000","8 Speed Automatic","PREM","TD006487","WA1ACBF71TD006487",,"N","2026","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"63964.2500",,"0.0000",,"2.0 Liter TFSI",,,"0.0000",,,,"1295.0000","0.0000","0.0000","GAS","2026 Audi Q7 45 Premium 4Dr Suv 117.9"" Wb Awd","0.0000",,,,,,,,"769.2500",,,"AUDI",,"WAITOMO BLUE METALLIC|SAIGA BEIGE INTERIOR|AUDI GUARD PROTECTION KIT|AUDI BEAM RINGS|PRIVACY TRUNK COVER|CONVENIENCE PLUS PACKAGE",,,,,"0.0000","Bratislava,Slovakia",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2026-01-05 00:00:00.0",,,"999",,"6",,,"0.0000","0.0000",,"0.0000",,"0",,"AUDI","Q720TQ",,,,"AUDI","2","LCF-A","127.0.0.1","207.187.65.211"
"2","5*SA468671","LCF-A",,,"114556.6000","0.0000","0.0000","MP",,,"N","AWD",,"United Kingdom",,,,"8",,,,,,,,,,,,"0.0000","4.4_Liter_MHEV","2025-12-22 00:00:00.0",,,,,"13020","2",,"2025-12-22 00:00:00.0",,,,"LANDR","Land Rover","10","RRSP","Range Rover Sport",,"MP","5","4",,,,"0.0000","113956.6000",,"SA468671",,,"Manual Bel",,,,,,,"S","0.0000","SA468671","NEW","0.0000","0.0000","0.0000","8 Speed Automatic","DYNAMICSE","SA468671","SAL1L9E9XSA468671",,"N","2025","2026-01-08 03:12:34.512961","2026-01-08 08:12:34.512961","0.0000","0.0000",,,,,,"0.0000",,"0.0000",,"0.0000",,"4.4 Liter MHEV",,,"0.0000",,,,"0.0000","0.0000","0.0000","HYBR",,"0.0000",,,,,,,,"0.0000",,,"LAND",,,,,,,"0.0000","Solihull, UK",,"0.0000",,,,,,"0.0000","0.0000",,,"0.0000","2025-12-22 00:00:00.0",,,"24",,"10",,,"0.0000","0.0000",,"0.0000",,"0",,"LAND","RGRVSP",,,,"LAND ROVER","2","LCF-A","127.0.0.1","207.187.65.211"
